track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6nKMk3BZuOHYSTvaY2HxGB,Elaine de Jesus,Até o Fim,Até o Fim,42,247693,FALSE,0.586,0.537,10,-6.528,1,0.0638,0.653,0,0.112,0.327,72.93,4,gospel
0QB3BeqsV3yv4h3niUunCn,Juls;Mr Eazi,Best Afrobeat Tunes,Cake,0,151510,TRUE,0.889,0.514,4,-6.38,1,0.17,0.134,0,0.0859,0.586,104.976,4,dancehall
6In0XQ2hzhfHbW5L6mkc4j,The Magnetic Fields,69 Love Songs,Absolutely Cuckoo,45,94746,FALSE,0.464,0.423,11,-10.142,1,0.0284,0.989,0.882,0.172,0.892,99.077,3,club
4RzpaDRpNI2JZQ8LtAC05x,Vismay Patel,Baarish Mein,Baarish Mein,42,152000,FALSE,0.693,0.296,0,-13.52,1,0.0704,0.741,0,0.0955,0.58,120.376,5,indian
2WIwmd809qDTOn4UJgDnNi,Steve Angello;Laidback Luke;Robin S,Show Me Love,Show Me Love - Radio Edit,61,184846,FALSE,0.654,0.856,5,-4.197,1,0.0586,0.517,0,0.128,0.574,129.928,4,progressive-house
5eeY5krLjVt9chzf3iX9tI,Bioweapon;Code Black;Audiofreq,Reload The Weapon EP,Make A Move - Edit,19,214400,FALSE,0.56,0.982,7,-2.949,0,0.04,0.0589,0.608,0.411,0.676,150.036,4,hardstyle
7ITEWyZlNF2bpDPsHan8Ea,Datune,Changer d'air,Cette fois,31,320453,FALSE,0.691,0.706,8,-6.845,0,0.169,0.0301,0,0.11,0.714,79.995,4,french
0ah0e0JDCQ7aS1CzvJfmS2,Noel Toms,Raja Raja Cholan (Jazz Acoustic),Raja Raja Cholan - Jazz Acoustic,23,116739,FALSE,0.701,0.344,1,-13.116,0,0.0413,0.878,1.19E-05,0.126,0.527,137.926,3,malay
18FsuqmAETaK0MDWqLLK4G,Benjamin Darren;Audiosonic,Love Like This,Love Like This,59,157994,FALSE,0.714,0.755,11,-9.481,0,0.0371,0.319,0.00541,0.103,0.56,125.967,4,deep-house
6FQ1xaOVSCw65yddnQT1Pl,Stevie Wonder,Jingle Bell Rock 2022,One Little Christmas Tree,0,161693,FALSE,0.406,0.377,10,-11.717,1,0.0597,0.764,0,0.272,0.717,92.23,4,soul
1DzMKLVGK9JXR6Gu6LDhIb,Gunna,Tic Tac - Just Rap,Banking on Me,0,200000,TRUE,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68E-05,0.0953,0.46,135.143,4,hip-hop
5aJfbWiKcwC4Fh7ymbKHHy,Raghu Dixit,Aanandam (Original Motion Picture Soundtrack),Khule Reston Pe,44,150261,FALSE,0.559,0.425,9,-11.083,1,0.0438,0.84,0.00115,0.0972,0.29,161.89,4,folk
6k8Yx49M5gniQ4fELRd2WP,Book Of Love,Lullaby,Witchcraft,29,223333,FALSE,0.77,0.601,7,-11.28,1,0.0671,0.201,0.000412,0.158,0.673,128.876,4,synth-pop
2Dw37zWsi4HPkvjWnMnMXB,Los Crudos,Discografía,Las Madres Lloran,28,39880,FALSE,0.263,0.843,2,-6.405,0,0.061,1.95E-06,0.751,0.147,0.97,145.422,4,power-pop
2G83Bi2pnml8ZEskoheM0Y,Shane & Shane,Vintage,As the Deer,46,256379,FALSE,0.606,0.067,4,-15.147,1,0.0322,0.893,0,0.1,0.162,103.89,4,world-music
57fhqwIkHMUIzcvqODgf4l,"nothing,nowhere.",Here to Forever - All New Indie,pretend,0,179690,FALSE,0.533,0.838,1,-5.625,0,0.0837,0.0251,0,0.318,0.722,80.049,4,emo
5MqCuiA5MT3O141lvV1TUX,Sizzla,PEPPERSPRAY RIDDIM,No Dutty Heart,0,154229,FALSE,0.767,0.931,7,-3.112,1,0.273,0.0842,4.23E-06,0.0603,0.878,100.17,4,reggae
0hDH0L4aEPK6UV8mbrFwQ0,Donna Summer,(70's) Seventies Collected Volume 2,MacArthur Park - Single Version,0,235373,FALSE,0.491,0.921,4,-4.085,0,0.129,0.124,0.000108,0.0595,0.222,131.025,4,disco
2023lrR070OC4OuCfoPW5O,Navos;Jaykae,Believe Me (Remix),Believe Me - Remix,55,134289,FALSE,0.664,0.9,5,-5.944,0,0.0602,0.303,0,0.356,0.519,124.961,4,deep-house
6imAiQde4tZKnFCr7oDajb,Chixdiggit!,Born on the First of July,Gettin' Air,22,93000,FALSE,0.515,0.951,0,-5.333,1,0.0485,0.0254,0,0.0991,0.702,150.822,4,power-pop
2okJwvZaFNtnicAkgB6GFW,Galantis;Ship Wrek;Pink Sweat$,Happy Commute,Only a Fool,0,166687,FALSE,0.729,0.619,5,-6.155,0,0.0346,0.0451,0,0.0953,0.623,123.061,4,house
23L5CiUhw2jV1OIMwthR3S,Martin Garrix;Bebe Rexha,In the Name of Love,In the Name of Love,79,195706,FALSE,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,4,progressive-house
0paohmnK233ALLJy7I2Eow,Saxity;Victor Perry;Robbie Rosen,Romantic Ocean,Fantasy,28,150967,FALSE,0.693,0.534,7,-9.103,0,0.028,0.0552,0,0.148,0.304,124.04,4,deep-house
1R1vlmRWwnuxw6Qb70I75P,Dabin;Conor Byrne,Wild Youth,Rings & Roses,39,236800,FALSE,0.448,0.642,7,-5.118,1,0.0437,0.0403,2.78E-06,0.106,0.18,149.771,4,dubstep
4rbHSQQDfInImo7aMqChUz,Andrea Bocelli,Believe,Preghiera (arr. Mercurio),20,247317,FALSE,0.209,0.277,6,-11.054,1,0.0349,0.957,0,0.11,0.0554,75.84,4,opera
28KKvFNDjBSUFNSxsdlBzw,Colour Castle;Ruby Turner;Blake Leisurely,Chasing Love (Blake Leisurely Remix),Chasing Love (Blake Leisurely Remix),19,213329,FALSE,0.576,0.948,6,-5.484,0,0.047,0.033,0.838,0.344,0.738,126.009,4,groove
3KX0nFmTrl722UBcrS1CV6,Andy Hui,On My Story,一步一生,46,210280,FALSE,0.456,0.499,3,-7.131,1,0.0338,0.542,0,0.203,0.37,100.188,4,cantopop
5mEJHNaQvNQUuXvAtXXhGK,Calle 13,Calle 13 (Clean Version),Se Vale To-To,21,230306,FALSE,0.699,0.739,10,-6.256,0,0.0641,0.00428,3.65E-06,0.076,0.429,175.979,4,afrobeat
42HNWQGyzDlWLRFD9m8k1S,Dean Martin,pov: you are walking in a winter wonderland,A Winter Romance,0,179706,FALSE,0.301,0.0692,3,-20.117,1,0.0314,0.912,0.000549,0.335,0.241,81.644,4,jazz
0i8JFpqe9cKwnrcvoNgl1L,Skillet,Unleashed,Feel Invincible,72,229933,FALSE,0.603,0.886,5,-3.777,0,0.0837,0.00045,0,0.26,0.395,126.025,4,alternative
0mhWzxnu2RmZBBVqwUiosE,Håkan Hellström,Det är så jag säger det,Mitt Gullbergs kaj paradis,37,262013,FALSE,0.268,0.979,9,-3.678,1,0.116,0.0118,0.000774,0.35,0.501,151.47,4,goth
5Vk8en0fUn5FMNFds69M5y,Beatriz Luengo;Carlos Rivera,Aquí Te Espero (feat. Carlos Rivera),Aquí Te Espero (feat. Carlos Rivera),33,198061,FALSE,0.624,0.776,11,-4.516,1,0.118,0.0447,3.47E-06,0.332,0.68,178.008,4,spanish
2FfGhrUNifkSRmFZ5sKtoG,Kemuel,Kemuel Worship: Filhos (Ao Vivo),Jericó - Ao Vivo,32,828000,FALSE,0.453,0.654,5,-9.495,0,0.0929,0.0154,8.13E-06,0.689,0.237,104.031,4,groove
5Rh0IO9XOuKDcLU71Qd1yp,Lucas Cervetti,Calma,Calma #2,23,523893,FALSE,0.473,0.109,7,-17.631,1,0.0315,0.976,0.896,0.0983,0.146,96.008,4,world-music
5RqKo9P4DLA0bVyY70cWkr,Ólafur Arnalds,re:member,saman,65,131923,FALSE,0.583,0.0238,0,-32.244,0,0.0369,0.994,0.847,0.103,0.426,108.74,4,ambient
0fg2w2rIygvuqXYxltzgyF,Christopher Zondaflex Tyler,Mr Chris' Holiday Mixtape,Santa Shuffle,8,162012,FALSE,0.923,0.377,1,-17.9,1,0.259,0.0861,0,0.0479,0.955,119.989,4,kids
5elz7Ovan3KbnsP7lEtoXe,MC Hariel;Mc Pedrinho,Mundão Girou (Regravações) [Ao Vivo],4M no Toque - Ao Vivo,48,161403,FALSE,0.664,0.684,5,-5.933,1,0.352,0.133,0,0.945,0.38,80.974,5,funk
7iW1sJFKISpdIwcduuNigj,Álvaro De Luna,Levantaremos al sol,Levantaremos al sol,58,223630,FALSE,0.572,0.777,1,-3.899,0,0.0808,0.0029,0,0.0742,0.703,124.829,4,spanish
4ajgjf5LuCBLS0b8pOxNIo,Highlnd;Rachel Lorin,How To Love,How To Love,43,212000,FALSE,0.485,0.873,5,-4.043,0,0.134,0.0709,0.000291,0.338,0.371,90.073,4,dub
29XYgBMAyiZQ1ExOWIhg4V,Mrs Mills,Welcome to Mrs. Mills Honky Tonk Party,Medley: When You're Smiling / Who Were You with Last Night / Margie,10,180976,FALSE,0.634,0.646,10,-10.242,1,0.0383,0.631,0.946,0.0636,0.949,113.183,4,honky-tonk
597aCxegHjHbYJDaiq2cSF,New Found Glory,Rock n Roll Christmas,Nothing For Christmas,0,215200,FALSE,0.552,0.443,7,-7.558,1,0.0276,0.776,0,0.101,0.448,111.895,4,punk
3CvfYeaJX8JAT1tF5IzVlG,Paul van Dyk;Alex M.O.R.P.H.,ASOT 1090 - A State Of Trance Episode 1090,Hawkins Square (ASOT 1090),39,224370,FALSE,0.584,0.923,7,-7.32,0,0.0447,0.000417,0.887,0.0601,0.0334,128.025,4,techno
3QjDM9cyPgpKVnifHsKaXp,Upon A Burning Body,Red. White. Green.,Game Over,27,98080,FALSE,0.479,0.857,1,-5.777,1,0.208,0.00132,1.11E-06,0.112,0.072,120.084,4,death-metal
06hScW2F8wdPVjlagETKdC,Trazendo a Arca,Olha pra Mim,Olha pra Mim,43,392866,FALSE,0.342,0.572,7,-6.713,1,0.0348,0.281,0,0.792,0.234,129.615,4,brazil
0Gk3Y8uDCWdJL5IiqOUkTp,J Prince,Unlimited,Good oh,16,225388,FALSE,0.83,0.842,8,-4.391,1,0.139,0.136,0.00397,0.0614,0.768,118.023,4,afrobeat
5TgS4dcUAU8EEb506d8wAT,Au/Ra;Alan Walker;Death Stranding: Timefall,Ghost,Ghost,58,177630,FALSE,0.667,0.503,0,-8.217,0,0.0526,0.552,0,0.169,0.584,144.015,4,electro
7KDJguKGqDMdBAnKxrQ5fM,Alessia Cara,Best Road Trip Pop Tunes,Shapeshifter,0,186953,FALSE,0.728,0.577,7,-7.748,1,0.0601,0.289,0.000637,0.17,0.639,95.045,4,electro
4zUU0VOduQFLb5iQhmaNDD,Behemoth,The Apostasy,Chant for Ezkaton 2000 E. V.,46,310226,TRUE,0.505,0.989,3,-6.861,1,0.0859,7.45E-05,0.345,0.698,0.0536,90.038,4,black-metal
2Mh7XNWkAXgEjBXSskgUyD,my little airport,你說之後會找我,Hey Hey Baby,41,139186,FALSE,0.581,0.457,9,-13.459,1,0.0327,0.383,0.00333,0.0999,0.67,89.983,4,cantopop
0X7Rp8TOCxPGjqq5c9MD1r,Ian Munsick,Country Car Hits,Long Haul,0,231265,FALSE,0.505,0.627,6,-7.851,1,0.0273,0.423,7.40E-05,0.0755,0.296,141.881,4,country
1Qth3TmxzsBYDpCRCffdZk,The Avalanches;Perry Farrell,We Will Always Love You,Oh The Sunn!,55,138213,FALSE,0.708,0.644,4,-6.107,0,0.0322,0.054,0.0252,0.44,0.124,111.221,4,psych-rock
0L3XCv9i9IHs8cJEVhsJ3J,Bee Gees;SG Lewis,More Than A Woman (SG's Paradise Edit),More Than A Woman - SG's Paradise Edit,69,357936,FALSE,0.679,0.762,10,-4.253,0,0.0316,0.00469,0.23,0.0446,0.511,105.407,4,disco
0hUCsXwywsvHXBEtmjpElI,SAF;Jul,BREAK (feat. Jul),BREAK (feat. Jul),37,182240,TRUE,0.509,0.495,8,-8.139,1,0.276,0.306,0,0.268,0.357,97.1,3,french
1sWeSMifj6Z6kZyI6z3bRc,Imagine Dragons,Smoke + Mirrors (Deluxe),Warriors,75,171040,FALSE,0.365,0.851,4,-6.238,0,0.0645,0.0964,0.003,0.237,0.309,78.086,4,rock
1slEC1v1jCteZtPpkXFj5j,For Revenge,Auristella,Sendu,35,231843,FALSE,0.496,0.876,3,-2.982,0,0.0414,7.62E-05,0.363,0.283,0.351,140.022,4,emo
6EBBdEw3Np1YAAQd55ABGr,RDN;Suel;Ferrugem,"RDN & Amigos, Vol. 2",Engano,42,96554,FALSE,0.695,0.534,2,-10.166,1,0.049,0.494,0,0.197,0.533,82.054,4,pagode
7pSGDxbo40mGCDRGapbQda,Onze:20,A Nossa Barraca,Vem Cá,34,219846,FALSE,0.622,0.768,1,-5.704,0,0.0313,0.181,0,0.321,0.862,142.015,4,j-rock
15lzXkV36tS2YA5RIUK6JX,Fritz Kalkbrenner,King Curtis,King Curtis - Edit,51,226848,FALSE,0.611,0.672,8,-10.758,1,0.0345,0.0467,0.893,0.153,0.194,121.01,4,techno
0N63llGavaESfPRIZkDkvL,Eir Aoi,BLAU,INNOCENCE,56,277320,FALSE,0.339,0.932,1,-2.419,0,0.118,0.00583,6.30E-06,0.273,0.486,182.808,4,anime
0FOVGBW0RpVRuDuUuN4ZVw,MAISONdes;和ぬか;asmi,ヨワネハキ,ヨワネハキ,65,166966,FALSE,0.78,0.814,7,-3.617,1,0.0291,0.0432,8.28E-05,0.168,0.59,108.025,4,j-pop
0QX6fXsSyQflGxRWhwRiAy,The Lemonheads,It's A Shame About Ray (30th Anniversary Edition),Confetti - Remastered,25,164746,FALSE,0.571,0.934,2,-7.016,1,0.0898,0.000661,1.14E-06,0.105,0.474,120.728,4,power-pop
5Wa3dadpcwEnG0b06PNqUd,Carl Smith,The Essential Carl Smith,There She Goes,11,159520,FALSE,0.52,0.339,10,-10.804,1,0.0303,0.806,0,0.137,0.511,106.906,3,honky-tonk
6UWHPiDxBtTrktr4hjKlj0,Vald,NQNT,Par Toutatis,34,222335,FALSE,0.879,0.675,2,-5.454,1,0.268,0.206,0,0.235,0.622,131.198,4,french
5g3ZD7PmrEQlQZKDW91yGG,The Bangles,Everything,Eternal Flame,64,235666,FALSE,0.521,0.233,7,-13.683,1,0.0254,0.635,0,0.245,0.4,78.93,3,synth-pop
6iqo0fuep9lT3SKLATVDdp,Inner City,Greatest Dance Classics,Good Life,11,244773,FALSE,0.716,0.783,4,-12.876,0,0.0496,0.173,0.0325,0.0327,0.952,121.307,4,detroit-techno
6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,The Business,82,164000,FALSE,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,house
27NLkt8T5gyBISvcMGI9dF,Dub Pistols;Barry Ashworth;Will Hensel,Worshipping the Dollar,Countermeasure,15,280013,TRUE,0.709,0.839,10,-10.041,0,0.0512,0.00616,0.791,0.327,0.621,101.004,4,breakbeat
47MTry3PfoZCnDmk52z4UU,Asphalt Anton,Limited Edition,Limited Edition,29,175500,FALSE,0.707,0.963,2,-2.978,1,0.235,0.0209,0,0.344,0.712,140.026,4,party
0dBXAJULYoRKbeSNEMhAD3,The Chemical Brothers,Come With Us,Galaxy Bounce,41,207893,FALSE,0.723,0.882,6,-4.665,0,0.107,7.80E-05,0.618,0.382,0.491,120.027,4,breakbeat
2OImOyNxoQj3EhOjfGtkT4,Ella Fitzgerald,Christmas Dinner 2022,Sleigh Ride,0,175986,FALSE,0.593,0.287,1,-12.472,1,0.0469,0.764,0,0.153,0.639,77.117,4,blues
3BSmrqekQNnSWjS9iaJ1Hn,Eric Land;Matheus & Kauan,Tô Além,Tô Além,46,133486,FALSE,0.504,0.709,0,-3.162,1,0.0574,0.346,0,0.17,0.786,75.071,4,sertanejo
2JSRTzyCMVBdXq00sYaLmA,Carl Craig;GB,DJ-Kicks (Deetron) [Mixed Tracks],Goodbye World / The Dreamer - Mixed,7,152000,FALSE,0.569,0.813,11,-11.439,0,0.0345,0.0235,0.893,0.326,0.621,119.969,4,detroit-techno
2mxTWNaUEHwdedwdS9KYcW,DJ Krush,The Man From Mo’ Wax (Original Motion Picture Soundtrack),Kemuri,39,290013,FALSE,0.666,0.391,6,-17.852,1,0.0917,0.00397,0.792,0.106,0.762,179.404,4,trip-hop
03LGYIMOhrLkuhI3CC5qcp,Rodriguinho;Gaab;Mr. Dan;Péricles;Lucas Morato,Para / Vai Passar (Ao Vivo),Para / Vai Passar - Ao Vivo,43,220455,FALSE,0.494,0.863,4,-5.259,1,0.095,0.626,0,0.67,0.51,129.762,4,pagode
4yXvztnOOlSspO4W3MIsdd,George Jones,Still The Same Ole Me,Same Ole Me,44,170733,FALSE,0.724,0.288,7,-13.873,1,0.0296,0.634,9.03E-06,0.144,0.403,109.431,4,honky-tonk
2gwqNSjWizu6CkIdRaAr6p,Instrumental Worship Project from I’m In Records,Adoração (Instrumental),Cordeiro Que Sofreu,35,312744,FALSE,0.572,0.0745,6,-16.153,1,0.0314,0.988,0.949,0.11,0.152,137.708,4,piano
2DVSIiwcO9VYsrIU025c8G,Ernest Tubb,Retrospective (Volume 2),Boogie Woogie Baby,14,126626,FALSE,0.814,0.349,2,-15.185,1,0.0651,0.719,0,0.203,0.932,98.501,4,honky-tonk
0VQWAQY1QD9lGP2zDBSBid,Zaeden;AAKASH,Genesis 1:1,yaadein,46,162352,FALSE,0.643,0.508,5,-8.325,1,0.0432,0.492,0,0.121,0.408,170.136,4,edm
68CWWjTx2U1f5Xfnmw899G,Pink Noise,The Best Pink Noise,Pink Noise Meditation,32,300048,FALSE,0.226,0.129,1,-38.781,1,0.0939,0.859,0.973,0.112,0.142,126.338,3,sleep
74afik91rYltgoAHjaBBJV,Sirkazhi Govindarajan,Ethir Neechal,Vettri Venduma,40,161123,FALSE,0.564,0.296,6,-18.489,1,0.179,0.99,0.883,0.492,0.931,109.566,4,classical
1zJCjjA3FRdjPvf2Dex7u2,Cassiane,Vou Deixar na Cruz,Vou Deixar na Cruz,51,334692,FALSE,0.292,0.67,5,-5.685,1,0.0395,0.56,0,0.0803,0.182,136.085,4,gospel
3nixiIoAj9SFIiNPxgUDH8,Hugh Masekela,Africa Rising Vol.4,Nontsokolo,0,356333,FALSE,0.801,0.736,5,-8.897,1,0.0395,0.343,0.000183,0.0429,0.942,105.009,4,afrobeat
7AhSY7tH8oT0T9FpRKXl9q,Jhayco,Halloween 2022 Perreo Vol. 4,No Me Conoce,1,240400,FALSE,0.654,0.695,10,-3.987,0,0.173,0.0643,0,0.098,0.582,81.153,1,latin
4RSxWEwSQKsO9C90LO0wsN,Soheil Soheili;Roj,94 unleashed.,94 - Instrumental,0,137855,FALSE,0.377,0.32,10,-13.342,0,0.0295,0.952,0.579,0.117,0.0344,93.675,4,iranian
10hG4ZlpIUGvcZESL6Uhxx,ILLENIUM;Joni Fatora,Ashes,Fortress,51,203661,FALSE,0.563,0.852,5,-4.928,1,0.058,0.194,0.000645,0.694,0.471,141.949,4,dubstep
1wLp6kHSEGXGMHfONnUaxN,Alesso;Tove Lo,Electro sounds,Heroes (we could be),0,211573,FALSE,0.504,0.748,5,-4.124,1,0.062,0.0308,0,0.295,0.356,125.889,4,dance
7ALY67YY6NmlRuWwhYWnSA,Praveen;Shankar;Srinivas;Clinton Cerejo;DJ Aftab,Tamil Romantic Lofi,Endrendrum Punnagai LoFi Mix,2,194333,FALSE,0.565,0.56,9,-8.198,0,0.0281,0.595,0.0025,0.207,0.592,90.016,4,idm
2GeNSGQEiJXXhEZ0oDJFy7,Nicolas Peyrac,"Nicolas Peyrac, le disque d'or",Il y aurait du soleil,30,257133,FALSE,0.411,0.546,0,-11.167,1,0.0364,0.536,0.00797,0.321,0.375,131.857,4,french
6UqRGwjwYL0stXbaodTxwo,Tez Cadey,Seve (Radio Edit),Seve - Radio Edit,69,210853,FALSE,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,4,deep-house
6pwaOIKrZuvkwbY0k8tc8p,Sajeer Koppam,Snehanilavu,Akale keralanaadu,25,297528,FALSE,0.504,0.879,5,-4.94,0,0.213,0.3,0,0.118,0.839,159.987,4,malay
1lAVCaEi47Fy5zwyxndYn4,Zeca Pagodinho,Ser Humano,Ser Humano,47,201880,FALSE,0.671,0.689,5,-7.448,0,0.0585,0.504,0,0.177,0.834,155.973,4,pagode
2nF4CJQfTfwft6TYVYLKiI,Zaeden,kya karoon?,kya karoon?,48,200275,FALSE,0.723,0.561,5,-8.322,0,0.035,0.642,7.11E-06,0.228,0.616,145.02,4,indie-pop
0HwrEBVdVnI0H3OGqejlne,Les Caméléons,Not Dead,Comme s'il en pleuvait,33,254086,FALSE,0.659,0.873,10,-4.642,1,0.0383,0.0136,0,0.308,0.92,116.979,4,french
4dDminjzc0pePZIetS8mlZ,Rafael Lechowski,El Canto de Amor a la Vida,Desear Lo Que Ya Es Nuestro (Respira),29,245680,FALSE,0.55,0.674,1,-10.423,1,0.0617,0.478,0.000108,0.106,0.53,81.137,4,spanish
4xUZrneYGiwwBEzFWhZiB9,Mark & Sarah Tillman,Greater is the Blood,Greater is the Blood,47,231851,FALSE,0.542,0.643,4,-7.097,1,0.0394,0.0954,0,0.115,0.237,135.921,4,ambient
2pm8PsIjAR99ISlqwsnd5H,Thievery Corporation,The Mirror Conspiracy,Le Monde,51,191000,FALSE,0.649,0.367,10,-12.948,0,0.0554,0.351,0.0584,0.171,0.456,136.043,4,trip-hop
3Xy3jlK5hFBhyoOyVwjMIc,Mini Pop Kids,Mini Pop Kids 11,Best Song Ever,8,200506,FALSE,0.65,0.816,1,-4.784,1,0.0694,0.226,0,0.0535,0.61,118.498,4,kids
0E25sMDvRSgBT2uTBhYlEn,Justin Bieber;Usher,Rockin' Around The Christmas Tree 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),1,216426,FALSE,0.533,0.426,9,-9.525,0,0.0297,0.46,0,0.1,0.152,103.267,3,pop
7y5uK11sbFNiNEafUvntSL,Rob Zombie,Halloween Scary Party,Dragula,0,222893,FALSE,0.579,0.978,0,-5.327,0,0.0548,8.55E-05,0.000141,0.0955,0.558,125.073,4,alt-rock
72tinFpEPWLUZJ4kOIJz7U,Jim Brickman,Winter Chill,Away In The Manger,0,236791,FALSE,0.308,0.119,5,-18.25,1,0.0343,0.973,0.941,0.11,0.0826,126.44,3,piano
1tDf8B65kTrz87w5RJmgXG,Olamide;Wande Coal,Hate Me,Hate Me,50,199322,TRUE,0.562,0.832,1,-8.152,1,0.202,0.0974,0.0139,0.197,0.358,157.364,5,dancehall
39CWhngoWrX3oxZM8Y15H0,Hypocrisy,End of Disclosure,Tales of Thy Spineless,25,276324,FALSE,0.169,0.958,10,-5.11,0,0.13,1.87E-06,0.703,0.171,0.139,110,3,death-metal
5K05sFeFBCV6GTySqHtUH3,We The Kings,Somewhere Somehow,Queen of Hearts,20,214663,FALSE,0.402,0.81,1,-4.839,0,0.0792,0.0516,0,0.713,0.572,84.139,4,piano
4nMUPQeTor23d8RxiiJO9W,Highly Suspect,The Midnight Demon Club,Natural Born Killer,57,196135,FALSE,0.202,0.742,0,-5.29,1,0.124,0.00169,0.000483,0.128,0.155,194.876,3,grunge
4R15Azfk4yVZZVXYQKfR3b,Kalado,Nima Duss Riddim,Garrison Telling - Radio Edit,20,175866,FALSE,0.855,0.945,1,-1.633,1,0.275,0.0583,0,0.307,0.94,100.03,4,j-dance
5VQtzkdA45dJW2DkSdo4UG,Kenia OS,Canciones Pa Mi Ex Vol.1,Tenía Que Llegar,54,179743,FALSE,0.741,0.626,3,-7.962,0,0.129,0.36,0,0.111,0.362,92.992,4,reggaeton
00pXmbtlToZQKFIPTKZpM2,HELLYEAH,Blood For Blood,Feast or Famine,23,200508,TRUE,0.295,0.944,5,-3.922,0,0.164,3.98E-05,1.71E-05,0.346,0.596,124.86,4,industrial
2tI4WyzqOOwC23S5m0kqcB,Pink Sweat$,At My Worst (Joel Corry Remix),At My Worst,49,170344,FALSE,0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,4,chill
3U7VI6cI4XtJt3s2J5siqt,Banda Autentica de Jerez,La Mera Mera De Jerez,Tu Condena,43,175640,FALSE,0.764,0.523,10,-4.512,1,0.0293,0.612,0,0.0496,0.816,110.017,4,r-n-b
1u7MXGKrK4hBxkn67pyjJX,Mariah Angeliq,Noche de Halloween Latino,La Tóxica,1,171280,TRUE,0.536,0.723,6,-4.761,0,0.268,0.0149,7.78E-05,0.0952,0.724,91.761,4,latin
23mm9aftN5GODdix3IY64M,Buray,Çift Gökkuşağı (Ada Masalı Orijinal Dizi Müziği),Çift Gökkuşağı (Ada Masalı Orijinal Dizi Müziği),53,142470,FALSE,0.634,0.579,6,-7.964,0,0.075,0.418,0,0.297,0.901,82.021,4,deep-house
0zGGnaaPVhdX2mIZIs4eZk,Felix Da Housecat,Kittenz And Thee Glitz,She Lives,10,185733,FALSE,0.545,0.698,5,-9.75,0,0.0308,0.081,0.936,0.0987,0.636,140.987,4,chicago-house
3FQCJI2t5LTbsRPfYVBSVB,Linkin Park,One More Light,Battle Symphony,64,216281,FALSE,0.653,0.839,10,-5.077,1,0.0685,0.0369,0,0.068,0.669,149.034,4,grunge
5kCJ8DGAR3Pf3qdsir9dPc,"Sarah, the Illstrumentalist",Discover the World Vol. 1,Grotto in Capri,9,124076,FALSE,0.675,0.587,0,-8.417,0,0.0818,0.157,0.877,0.111,0.878,186.219,3,study
3atuAh3Kz3idmHgGiGd3H6,Roctonic SA;Home-Mad Djz,Altitude of House Music Vol. 1,Tribute to Chronical Deep - Atmospheric Mix,27,370260,FALSE,0.636,0.534,6,-14.72,0,0.0382,9.34E-05,0.914,0.0568,0.228,115.014,4,deep-house
48cTaBnNtb3vJfWc5TxQQz,Akina Nakamori,中森明菜シングルス27 1982-1991,ジプシー・クイーン,18,267200,FALSE,0.63,0.642,11,-9.454,0,0.0346,0.624,0.00595,0.398,0.584,116.036,4,j-idol
03EcqaAMg58r10dgbl0o6y,Fuse ODG;Ed Sheeran;Mugeez,Boa Me (feat. Ed Sheeran & Mugeez),Boa Me (feat. Ed Sheeran & Mugeez),53,180500,FALSE,0.906,0.597,0,-2.566,1,0.0764,0.165,2.94E-06,0.0775,0.967,124.008,4,dancehall
6fScgF2Y63ScU73nYju0ny,Atif Aslam;Arko,"O Saathi (From ""Baaghi 2"")",O Saathi,71,251818,FALSE,0.481,0.496,8,-7.421,1,0.0262,0.588,0,0.132,0.453,89.839,4,pop-film
7N0Py2msno86enR6JPNlpV,Turma do Pagode,Todo Seu,Muito Cedo,47,203289,FALSE,0.561,0.744,4,-6.403,1,0.0408,0.581,0,0.821,0.638,152.076,4,sertanejo
5bKzsNRXlGq1XQn8zojVpz,Cri-Cri,RCA 100 Años de Música - Segunda Parte,Marcha de las Letras - Remasterizado,33,156920,FALSE,0.482,0.443,9,-6.569,1,0.0403,0.849,1.82E-06,0.217,0.818,108.318,4,children
2EAtMGCOOA5Xwx5FvHU6Ai,Serrini,Don't Text Him,油尖旺金毛玲,40,281265,FALSE,0.472,0.524,8,-7.15,1,0.0267,0.565,0.00196,0.178,0.318,143.946,4,cantopop
5aBf34vKNz11HmvU4rfqHA,Seiko Matsuda,SUPREME,時間旅行,22,268053,FALSE,0.536,0.334,10,-10.39,1,0.0251,0.695,5.42E-05,0.141,0.256,83.967,4,j-idol
7jQIgkV48Z4d8A7mA8UOkq,Felix Jaehn,EDM Gaming Music Autumn/Winter 2022,Winds May Change,0,186105,FALSE,0.712,0.923,6,-5.536,0,0.0727,0.0124,0.168,0.103,0.263,127.982,4,electro
